epoch,best_val_epoch,train_loss,val_loss,train_recon_loss_post,val_recon_loss_post,train_kl_post_prior,val_kl_post_prior,train_recon_loss_encoded,val_recon_loss_encoded,train_kl_encoded_prior,val_kl_encoded_prior,l2_penalty
11,11,1.3266867290135302,1.4548386695573656,1.3167029278124254,1.4466905379466872,1.5292481049819537,1.567206151193852,1.3169144041397993,1.4454254109224827,1.538550358971739,1.5779676831883491,2827.399169921875
12,11,1.3309943190327398,1.4604964573606312,1.3257693032380369,1.456248880290299,1.4491058974137927,1.469736755323067,1.3248556141586691,1.4541121772724948,1.458933048085536,1.4817332689710658,2823.572998046875
13,11,1.3267100801828033,1.4577733655627683,1.320034627214929,1.4512083204530126,1.4518446833133352,1.4660179443496595,1.3196313717093429,1.453832304734978,1.4589908069341877,1.4749666246578848,2819.841552734375
14,14,1.3233415341152173,1.4542165634443434,1.3169293189793283,1.4486948320333906,1.378853207579885,1.394331515264168,1.3167541486765044,1.4487834439860832,1.386266866973456,1.4036611970380055,2815.884765625
15,14,1.323810076315332,1.4542664855504208,1.315536509325475,1.445630944890084,1.4619036204761235,1.4861011325026587,1.3152531690154288,1.4460017938408063,1.4678299047848238,1.4933262840449382,2811.9228515625
16,16,1.3236136761106436,1.452878098693683,1.3177874060584396,1.447751480898411,1.365180050798664,1.3785206302464437,1.3179028349331348,1.4486676471696482,1.3694072805112396,1.3845738841475344,2807.95458984375
17,17,1.3203227411774336,1.4522054032456102,1.3125068029806763,1.4466039139589817,1.4289705903961247,1.4333686699970163,1.312322339980431,1.4459007798338965,1.4342351038558119,1.4387128421728559,2803.979736328125
18,18,1.319281855439828,1.4507561716244375,1.312976945199738,1.446726959386318,1.3411673263267234,1.3319277909162233,1.312869450019249,1.4455610745244747,1.3457389095163725,1.3361480862116641,2799.782470703125
19,19,1.318500570309015,1.4492757440470962,1.3122053099613564,1.4428684814370794,1.3518334494696722,1.3643870430884601,1.3120416936098707,1.443805164570431,1.355521476346683,1.369854119184206,2795.7578125
20,20,1.3168348588195502,1.4488848936643532,1.3078103458526433,1.4403177602685613,1.4606601529651217,1.467007223650706,1.307514589942705,1.4411019584257825,1.4633480944145218,1.4701556113126466,2791.784912109375
21,21,1.3165963539284213,1.448351292301425,1.3096144795850644,1.4416231877512211,1.3434955898886067,1.3414773752363465,1.3095067371556788,1.4429376005268784,1.3458314762655685,1.343809582346635,2787.6259765625
22,21,1.3172935799748982,1.4497515203283846,1.3106273325267008,1.4439225445548407,1.3422950494956,1.3189201320675636,1.3109551345254515,1.4456737092930636,1.3455553842612429,1.3225911924307294,2783.732177734375
23,23,1.3167123715775377,1.4470288822119184,1.3093026372602043,1.4412530317580958,1.363351244119604,1.3280792673714727,1.3102006099322783,1.4410837391297595,1.3667582594664442,1.3300139337992496,2779.49169921875
24,23,1.317000599987886,1.4496362295082148,1.3098165289422439,1.4438269284131715,1.3932114032705192,1.3834495836024663,1.3102036136254593,1.4445861269244187,1.3963419050952188,1.3893948579006057,2775.338623046875
25,25,1.3131741763200115,1.4467693807409823,1.3055561729852236,1.4414940643653595,1.329508706894835,1.2949269889927597,1.3055879831660373,1.4417482288621313,1.3313341964044343,1.2980943369350846,2771.189453125
26,25,1.315570572709033,1.449066348213086,1.3084836076287663,1.4431285326429408,1.346749665170973,1.3178437605178615,1.3087831798808334,1.4436549780180128,1.3508171222308623,1.3214296462724535,2767.122802734375
27,27,1.312296676479913,1.4452087373184643,1.304272528653917,1.4391943379271803,1.353633052037086,1.3167093580575298,1.3047033249682591,1.439904808140487,1.3556106967517407,1.3184270747273945,2763.139892578125
28,28,1.3121970022772218,1.4446624671812538,1.3036630564871783,1.4369957138308518,1.3794154798802727,1.3483829815610706,1.3040012859657526,1.4394087954390822,1.3813173642778362,1.3519194563515753,2758.88232421875
29,28,1.311155940798979,1.4474034626706898,1.3031292113170472,1.4414776186291263,1.3535956204933106,1.3180886910116072,1.303412083187394,1.4419360057913142,1.3563352053634654,1.3220140873957023,2754.73095703125
30,28,1.3148501277749056,1.4503430368231356,1.3102634991955393,1.447833857947974,1.3121256992794417,1.2844778453703407,1.3106538091955968,1.4486279350390536,1.3159960951593879,1.2930973793962877,2750.592529296875
31,28,1.3107127742483378,1.4471397837288946,1.3028174219740936,1.4413111535765284,1.3460643378045132,1.3039398219087999,1.3025374876561162,1.4409775039274915,1.3476664097999955,1.3061541850618321,2746.612548828125
32,28,1.3113857938832967,1.4465803311025496,1.3037267091400657,1.439489471826622,1.3926310979030059,1.3619971978578636,1.3031621318670312,1.4400486637362473,1.39584383846801,1.3666224222389056,2742.333740234375
33,33,1.3100052151718085,1.444287025671211,1.3029857070530855,1.4388657885489704,1.3255095886162596,1.2733371180596111,1.302753602237743,1.4405220155235674,1.3275723292850115,1.2763905250768868,2738.228515625
34,33,1.3111186898438585,1.445959603186134,1.3039174319698748,1.441078567676407,1.3471551809781863,1.3022438725121588,1.304379632962988,1.4416434490423409,1.3505209579620139,1.3062670342356182,2734.27197265625
35,33,1.3094347537905735,1.4450201593714653,1.3008439615314735,1.4379028682228472,1.3775242670082752,1.3347146416739595,1.3011385140076182,1.44058640483472,1.3797023765575045,1.338835370626381,2730.25439453125
36,33,1.3103395123886907,1.449142636155053,1.301820188306256,1.4424925991099515,1.4116746028783793,1.3687943048614393,1.3022690069528273,1.442867410268715,1.4121395235227863,1.3723072791271071,2726.325927734375
37,33,1.309930250708747,1.4454523479338173,1.3007882926978318,1.4384884491241237,1.4113853742181173,1.3844115511118937,1.3009559827692367,1.4389565248283551,1.4137491173906958,1.3913789953259255,2722.28564453125
38,33,1.3086437714125856,1.4442910367636372,1.3029933596488437,1.4405277264203957,1.2668225603339114,1.2132368859627265,1.302505717298304,1.4410973855917402,1.2698993374665926,1.2192041779593599,2718.237548828125
39,33,1.3080322068934,1.4443032518565226,1.2995504193662646,1.4381818436890197,1.3746882002684373,1.330248916749474,1.2995019075051546,1.4376716913936807,1.3760122465065794,1.3334999761993078,2714.363037109375
40,33,1.3075599345766122,1.4457170405833841,1.300215526430522,1.4391875918820607,1.333420946880277,1.2997331207604716,1.2997519599413128,1.4402736090927672,1.3350538124445996,1.3031767778259387,2710.27294921875
41,41,1.3075188647687825,1.4437700449991568,1.2987748389670013,1.4368521412499518,1.3855615843874696,1.341894673786575,1.298999096919595,1.4365493908202907,1.3868696382276027,1.3456088304519653,2706.593017578125
42,41,1.3117278324319732,1.452255319348342,1.3054649997813683,1.4484343331494778,1.3576700503876353,1.3211225477053965,1.3055476181387642,1.4483907051223646,1.3608341589299509,1.3266971763089406,2702.643310546875
43,41,1.3073699392957279,1.4468249562832949,1.3002142761614155,1.4425798611675236,1.2971026033444428,1.2478507113971298,1.3003154732476305,1.4425643939766095,1.2988285873796772,1.251936921112829,2698.671630859375
44,41,1.306231788127597,1.4447983177445776,1.2988797005485087,1.439330212503886,1.3144129891281293,1.268901776066787,1.2986085530026892,1.439254102947043,1.315625401017626,1.2738387764786645,2694.7998046875
45,41,1.3062388188785283,1.445746890932536,1.299794319668107,1.4402748354904944,1.2837963808076314,1.2306576778562806,1.2993989238378876,1.4434302890901085,1.2841309296885692,1.2350163742792692,2690.990966796875
46,41,1.306387172631795,1.4445367725633032,1.297895245389308,1.4390665344197116,1.3670939349920401,1.3270787532381016,1.2980167916830503,1.4388825790487605,1.3696718616769552,1.3334766111785559,2687.257080078125
47,41,1.3090491721659532,1.4474962623856908,1.3020783325166225,1.4420250096767069,1.3745269116579664,1.3210155114853124,1.301644776814557,1.441249261657111,1.377194383045687,1.3258606933003707,2683.53076171875
48,41,1.3066253189427661,1.4450485491924148,1.3016863844060518,1.4415835596674638,1.255263865729909,1.199753752715296,1.3017780646606036,1.4425644788810674,1.2555436714888484,1.204961895942688,2679.69189453125
49,41,1.3066619193978126,1.4464570146670443,1.2985081966146665,1.4405776065030544,1.3398673749956949,1.2777217497928537,1.2992486696617276,1.4421378922977035,1.3411351768712505,1.2823378756749544,2675.965087890625
50,41,1.3090191145434964,1.4481247835022082,1.3017965079912173,1.4424978528948997,1.351778268121513,1.2886132799464165,1.30261356456607,1.4426666009340354,1.3544282651761346,1.2930077348681663,2672.09912109375
51,41,1.30688181266286,1.4440147790977422,1.300139857533191,1.438089322700775,1.3314544229119605,1.2819115995503159,1.3005340060377433,1.4395904798301862,1.3335414685974454,1.2877858962944086,2668.402099609375
52,41,1.3055844059350616,1.446267377558372,1.2982061871949018,1.4404384815435616,1.3065626854124326,1.2439268758828692,1.2983166824325583,1.4421340184246036,1.3072156608321135,1.2468299831417824,2664.7421875
53,53,1.304650833404142,1.4434691504608812,1.2975298242458158,1.4386003240406942,1.2674425510539469,1.2129600262470384,1.2984064742111172,1.4394547990757784,1.2676182330823411,1.2176386598202822,2660.971435546875
54,53,1.3064556269863852,1.4441962233550256,1.2990632177524664,1.438355657694151,1.3654941986156013,1.3151474290614507,1.2993543458833328,1.438229762392936,1.3669523602390774,1.3203098619584557,2657.394287109375
55,53,1.306372796787935,1.448092295111512,1.2999249226647005,1.4438846634446287,1.3525799389931286,1.301362083970214,1.3005112049453225,1.4441739269297758,1.3544647946423523,1.3080958599666896,2653.831787109375
56,53,1.3040891661536633,1.443566533301374,1.295105158027394,1.4374211074636996,1.4175246270047468,1.376411130960039,1.295236380704521,1.4358636706853085,1.4166332111033133,1.3802035155056191,2650.3251953125
57,53,1.3046420791829594,1.4442601392595031,1.2952496077413567,1.4363463250853175,1.4118475972004532,1.3594787918406426,1.2957546835631326,1.437831523607103,1.4132453181558358,1.3655218186138345,2646.771240234375
58,53,1.3044041674814106,1.4454427091337794,1.2950028619994784,1.4384665857973715,1.4133500763706826,1.3698751257477904,1.2952583130495048,1.4384930982864161,1.4154514702836414,1.3773774320273091,2643.114990234375
59,53,1.3037108420113679,1.4453344267906902,1.294918292141861,1.4380255568799356,1.3777150529488846,1.3257728386268341,1.295250831086651,1.4406501500726603,1.378160964776055,1.332634922411802,2639.521728515625
60,53,1.3050326862972372,1.4463891597102871,1.2985543176239611,1.4415247757657825,1.30210196807407,1.2439377762430863,1.2986096730678949,1.4427136380037815,1.302255113919576,1.2489571485588018,2635.788818359375
61,53,1.305771443232645,1.4489042904737184,1.2980021201966894,1.4436410391073433,1.3776846305996764,1.3296822318070227,1.2987576864210695,1.444213959810545,1.3797660176963502,1.3378267185293513,2632.45361328125
62,53,1.3042983430489823,1.4448760310522943,1.2966187641771272,1.4383314076087457,1.3519095172895932,1.3036308640198742,1.2965406550820877,1.4416351266902128,1.354575144526053,1.3107402804944155,2628.8916015625
63,53,1.3051150840698331,1.448113875423404,1.2960253321094277,1.4400169763633672,1.4536180278920747,1.3928824817533974,1.296030813745597,1.4417139154543979,1.4556339760145245,1.3986967450423207,2625.374267578125
64,53,1.3024744245567959,1.4454455435704843,1.2937231393681112,1.4390291284314163,1.3809130893034094,1.3036740512299023,1.2934798956263645,1.4397653023973644,1.3814000910230537,1.3061168459679584,2621.92724609375
65,53,1.3031484289453268,1.4452975010700364,1.2957115744713346,1.4412152175423052,1.3261044703277887,1.271937941475738,1.295713162110522,1.4409547675427774,1.3275471285104579,1.2782410220276537,2618.406005859375
66,53,1.3031847724554413,1.4442526650943344,1.2958924668200569,1.439634453478477,1.3250232947071827,1.2683128598782656,1.2960444224772456,1.440325392235955,1.3256623534595264,1.2732305895510336,2615.128662109375
67,53,1.3066457000086944,1.4460649413170574,1.3029522948621752,1.445193287279966,1.2397212308649577,1.1544876012870733,1.302798458607022,1.4456977055227156,1.2489811865073144,1.16376790125593,2611.723388671875
68,53,1.3036297951908153,1.4466863707672777,1.2974329687324917,1.44258713722229,1.3118829802490268,1.250548024829343,1.2976106987886007,1.445213021991922,1.3134074288169457,1.258552799121939,2608.325927734375
69,53,1.302675151963466,1.4459097171001296,1.29455580465501,1.4394076067766697,1.346394671507304,1.292900938781903,1.2946041228551317,1.4415090976001548,1.34578642813988,1.2972393301751117,2605.01904296875
70,53,1.3034801594831844,1.4445863867835176,1.2970878590512467,1.4405237187584528,1.3116399334579945,1.2405183589715751,1.297027488679408,1.44022243571796,1.3149677624110303,1.2466085222985248,2601.647705078125
71,53,1.3026280499231842,1.4460739712063357,1.2934289693659253,1.4389717321601703,1.4148977664214766,1.3588980050395718,1.2939535606227757,1.4387881935929223,1.4151969302280623,1.3642993539357358,2598.29296875
72,53,1.303856131990664,1.447645930935153,1.2981231733777858,1.4436860641987204,1.292402072929349,1.219348940917914,1.2976912602879642,1.4449712706984377,1.2945710403294173,1.2257732959102383,2595.06640625
73,53,1.3016943366266112,1.4462284252797957,1.2937448090544281,1.4400245705954462,1.3601261229296915,1.313490455099147,1.293992220446435,1.4412295389518464,1.3615415858980011,1.3207597157938018,2591.773193359375
74,53,1.3033375411944366,1.4448592928673725,1.2961908553766874,1.4388399707327644,1.389795100766849,1.3047148040730319,1.2955886973101935,1.4394934177398682,1.38934267649377,1.3076737304385617,2588.685791015625
75,53,1.3013577894967105,1.4449114164860128,1.2927457216258662,1.4382069599714211,1.3710212386338365,1.3120596211591213,1.2926587643793033,1.4399843456076205,1.371851872341652,1.318445988696256,2585.371826171875
76,53,1.301259837465695,1.4450526940736839,1.2933415760574951,1.4404897261008942,1.340073102872789,1.279593906814246,1.2936658216024883,1.4408264460323525,1.3404792069349933,1.2864996812326446,2582.26416015625
77,53,1.3035492712635879,1.4482256054020615,1.295812686024668,1.4424704973646205,1.381988309134412,1.318274618910371,1.2963161231299285,1.4437111315967368,1.383392637331761,1.3264964124281629,2579.056640625
78,53,1.300468911186196,1.4452905895041048,1.292787909334608,1.4401935896427511,1.308660761290213,1.2377882664152187,1.2935326602377577,1.4413076441922634,1.307588103982791,1.243560471123071,2575.758056640625
79,53,1.30213073170869,1.4475185322246964,1.2929150330128667,1.4401604966293993,1.4122390056227807,1.3514927042473992,1.293262009873456,1.4411481876167462,1.413095973762119,1.3581209954597968,2572.795654296875
80,53,1.3000462729600173,1.4446488361564471,1.2917231099711177,1.4385136520262245,1.3567509623481124,1.2873202545179738,1.2920949799302877,1.4398581861592026,1.356897402346437,1.2944346734945722,2569.600830078125
81,53,1.3011840529950875,1.4452151883420328,1.2933610110674203,1.439455266479108,1.3556393390993493,1.281713123801801,1.2935843049570885,1.4406851675870607,1.3549173041885973,1.2859025456064896,2566.560546875
82,53,1.301279777968025,1.44512258244933,1.293503088975351,1.4409053591515522,1.34728286529505,1.275232365663103,1.2934510932941756,1.4397782619050938,1.3479608415085593,1.2834487141465112,2563.560546875
83,53,1.3010915812150932,1.4457592303804356,1.2936487106975647,1.4402631564106014,1.364491705021827,1.3070775845067963,1.293406496034122,1.440377358909991,1.3650384520653287,1.313878602261166,2560.439208984375
84,53,1.3002917047159863,1.4448946431386385,1.291569208008012,1.437595499505242,1.3998268827979947,1.344451616993911,1.292077464821898,1.4398190906579547,1.3992638065058336,1.351646244097099,2557.35498046875
85,53,1.2999303933062585,1.4449457882119596,1.2912850761725232,1.438539860059889,1.3563844782767644,1.2994784665622299,1.2918045822917852,1.4382060174461748,1.3571049193151636,1.3081420205479903,2554.469482421875
86,53,1.2993535155737495,1.4454012105790832,1.2915729823628455,1.4401379978056434,1.3329562554778442,1.2555248042662366,1.2909881705898432,1.441037836692316,1.3338861512202842,1.264248239908287,2551.517333984375
87,53,1.3009522262481823,1.4459848163796842,1.2934750590362494,1.4402370264204285,1.359470243547477,1.2891534566879272,1.2944014817800917,1.4430559341856044,1.361314663007455,1.2979207767857064,2548.5
88,53,1.2996997973498177,1.4450239063166885,1.2913581024674117,1.4390885143828906,1.373093289920361,1.31428090102381,1.291457525006047,1.4399680267992636,1.3741350687320628,1.3216670494285419,2545.641357421875
89,53,1.2996204071661313,1.4457459441191858,1.2898810622305998,1.4380707363430545,1.4174436559344687,1.3511996809527171,1.2901910114911646,1.4398467472131304,1.41843162746471,1.3577986887033038,2542.63671875
90,53,1.2991994199496555,1.4455114714533306,1.290937732680604,1.4396497457147501,1.3415651505808945,1.2721516760133154,1.2912465411853167,1.440051595084101,1.3425518901952385,1.2810404995362537,2539.478759765625
91,53,1.2995044723661724,1.4449762912105313,1.2908443133728869,1.4378514049722135,1.3641456444365614,1.2988811868557828,1.2909805528824971,1.4393829193046626,1.3675779582974525,1.3082106405024907,2536.791259765625
92,53,1.301653280064258,1.4488712197585072,1.2921795623408077,1.4410894997685932,1.4720698194219828,1.4191296658069967,1.2928320295843596,1.4414042757569456,1.4734628023058933,1.4257198906630921,2533.550537109375
93,53,1.3017820606390982,1.447565198802262,1.2940365102902303,1.441854424613843,1.374458027561246,1.3259525041786029,1.294405030269249,1.4437266931259374,1.3769516084362132,1.3380490532881921,2530.654052734375
94,53,1.2993066412171508,1.4457710869878315,1.292347152508422,1.4417327102139699,1.3248560871866706,1.2564550097897755,1.291992505651154,1.4399330238644168,1.322750245737008,1.2601146389254563,2527.696044921875
95,53,1.3007085847092783,1.447397475619968,1.292748575723076,1.4419793628102584,1.3936342174970506,1.3257308229268026,1.2928634484608967,1.4436226843072355,1.3924226189490756,1.3321374997818212,2524.79248046875
96,53,1.2983811473881064,1.445923324969175,1.2888330099975709,1.4384785727631273,1.3981275953238825,1.3445089257878364,1.2894839992017615,1.439768352096887,1.3981770559247195,1.3536106493833253,2521.900390625
97,53,1.2996413807290659,1.444564076636335,1.2915646497460491,1.4390332810312725,1.34050777864006,1.282249959252721,1.2923570271410973,1.4391679738065322,1.3415035103747355,1.2911889064226219,2519.115234375
98,53,1.2990518097610861,1.4463686162619283,1.2902838027208892,1.4406205510063994,1.3896125423449404,1.336534866326147,1.2905223764365534,1.4410814672922916,1.3900945080997464,1.346576751564904,2516.104736328125
99,53,1.2975269011509272,1.4447164312541056,1.2897377505887655,1.4384739862071525,1.3242349452356021,1.263037498048741,1.2899298743225132,1.4402184126188429,1.3228235109699058,1.2701862715988708,2513.145263671875
100,53,1.2997759390154349,1.4474094522942742,1.292224462948247,1.4417880679206025,1.343517482324017,1.290958896815348,1.2926085211699132,1.4432462728280815,1.3428589896871805,1.2968383753042427,2510.472900390625
