epoch,best_val_epoch,train_loss,val_loss,train_recon_loss_post,val_recon_loss_post,train_kl_post_prior,val_kl_post_prior,train_recon_loss_encoded,val_recon_loss_encoded,train_kl_encoded_prior,val_kl_encoded_prior,l2_penalty
27,20,1.0756785575979448,1.207431221950312,1.0694434131475337,1.2021829145535587,1.2315344493377385,1.3216438671383002,1.0690368559895729,1.20114358382077,1.2330203409517089,1.3370911230596862,1237.884033203125
28,20,1.0752161617097848,1.2057478245091908,1.0706668600576348,1.2023947949916376,1.1754369544446006,1.2474396576437317,1.071043687333195,1.2021246907403753,1.1739312451461266,1.2596780198537731,1217.0230712890625
29,20,1.0765980262306691,1.2073784582141651,1.069992255149468,1.201916759124031,1.237345950189063,1.2941626558187203,1.0702925597925073,1.202138615237691,1.2433525661110123,1.3151782912571028,1197.13623046875
30,20,1.0758069138305444,1.206229967994726,1.070674115549419,1.2013287895261848,1.1686892618518911,1.232877327379817,1.0710947536230926,1.2014641022749477,1.1709438692424434,1.2475789712491399,1176.2987060546875
31,20,1.0743329722557498,1.2062696405771423,1.067016093601734,1.1989635725909544,1.2622060061004445,1.3573537002951046,1.067069760139017,1.2002843124958444,1.266356054449652,1.3796016442136505,1158.7957763671875
32,20,1.0740622011898773,1.2065813323852597,1.0689288767855576,1.2027933214031516,1.1860644569034564,1.2633315878775697,1.068684123671449,1.201217628601914,1.1878207248336072,1.2771444823084748,1146.1982421875
33,20,1.0733197924958242,1.2053826891467578,1.0673947042348433,1.200057538185945,1.1956832273001405,1.2971864874813765,1.0672633905045001,1.1991151874063157,1.1963345438220985,1.3173081448699435,1131.1263427734375
34,20,1.0733393662668802,1.204960311232932,1.0671521089263234,1.1998967413395392,1.2669404276989447,1.365402395615349,1.067401651217013,1.1983302805856613,1.2655870312959858,1.376008009417149,1120.840576171875
35,35,1.0732104024108575,1.2041444549668205,1.0678599059036464,1.1991948502756802,1.191689402011815,1.274244520648515,1.0675932740259138,1.1985961590190037,1.195127542382978,1.295080252110902,1105.7109375
36,35,1.0752148114401718,1.2068669073781313,1.0690438717624657,1.2019604060970603,1.2574168398378602,1.346966410737383,1.069235114838186,1.20057796770295,1.258521629503963,1.3590389705444437,1090.5347900390625
37,35,1.0744083813594145,1.2073853117950883,1.0708089173049846,1.203908441320188,1.1603912793776252,1.2329260769141583,1.0708960980114006,1.203934153855576,1.1620177525520996,1.24886996905308,1079.390625
38,35,1.074314380388374,1.2058031710385155,1.0703587823145664,1.2019597633986234,1.1780162895338204,1.2387002029176715,1.0705533020937636,1.2008541545437286,1.1794759249032845,1.2607639481857602,1069.7635498046875
39,35,1.0734403890090287,1.2050094122272108,1.0685503783568289,1.2005410862776433,1.1986986255243075,1.2809835109414633,1.0691733548206648,1.2005122172193268,1.1987252680035563,1.2955629872692607,1058.74365234375
40,35,1.073201471990804,1.205414062721597,1.0672962918489606,1.2012721944954299,1.2514732212016988,1.286169574155296,1.0670099213121644,1.1996316294118357,1.2496324239861034,1.2999691322852391,1046.1666259765625
41,35,1.0732521926073186,1.2056622661068432,1.0661922948281586,1.2011686758622737,1.3136432477070528,1.366139775497781,1.0664161991099923,1.1988012041556644,1.3161808165087825,1.3835713221907953,1039.4957275390625
42,42,1.0753381998919838,1.203749662733033,1.0717600312222904,1.199362862031637,1.1617133280158798,1.2811473637174462,1.0718763498753245,1.1996124047551195,1.1614882199383385,1.2940214854417156,1029.505126953125
43,42,1.0731106830851282,1.2060126630293235,1.0683066846198552,1.2020850427175398,1.1629165944543043,1.250939435927462,1.0685030767650858,1.2010487113936488,1.165921182048564,1.2695768897755462,1024.009033203125
44,42,1.0728785979923943,1.2047821318105159,1.0687302920618669,1.2012203155770576,1.20209249772294,1.2796374967607371,1.0684422186191112,1.2006108761955183,1.2031716155301173,1.2922803228572082,1015.517578125
45,42,1.0723155322081601,1.2057384431978946,1.0663693529631704,1.2010869542496,1.26870844508459,1.356357473308818,1.0667012793173847,1.1990975060781441,1.269377687965624,1.367123714058554,1005.447021484375
46,42,1.0714770146526977,1.20398894347678,1.0655117214858574,1.1984152816313118,1.2387276960040046,1.3093265249049562,1.0651924816510108,1.1984399633371707,1.2431179041765175,1.3315781201266614,995.0617065429688
47,47,1.0711008013343408,1.2035478183041175,1.0654136224333288,1.1987127774409942,1.2250586870604212,1.2968693270732632,1.0656092708837306,1.1983923669816858,1.2256139770181644,1.3132179779257285,995.81103515625
48,47,1.0745618151242593,1.2063765756834932,1.069168866981007,1.2012714979677748,1.2072397670135122,1.299826356676089,1.0700884798645218,1.2014339101393046,1.2117638075376882,1.324021521426548,988.2119750976562
49,49,1.0722515512569784,1.203098328631662,1.0675362945022422,1.1986884981085417,1.2175750427058178,1.3298028771426469,1.068114065184382,1.1988229629349731,1.216745781109922,1.3393820253948165,980.6798706054688
50,50,1.071815902544192,1.202690497279055,1.0650446246745804,1.1978751933473746,1.2847129821273997,1.3699417350882084,1.0650435193670542,1.1958934876118084,1.2873484282993581,1.386957098713262,973.3065185546875
51,51,1.071420304000084,1.2016233610635867,1.0650371050096414,1.1951743560586465,1.2550309130543138,1.3516779680467392,1.06478609143639,1.1961929043395723,1.2595360802563875,1.367452904287645,965.0154418945312
52,51,1.071995907396938,1.2020644201833128,1.0661017164472624,1.1971025537569795,1.2570647379615456,1.3310501753779256,1.0660269741941555,1.1956410482035194,1.2584153092469572,1.3472817612501775,971.185546875
53,53,1.0702406459505671,1.2014241339682636,1.0628097893317596,1.195155718028265,1.2986446332126165,1.367027709647831,1.0629968103349083,1.1942674149237817,1.3018285603191047,1.3786393718010732,956.6060791015625
54,53,1.0721860876979332,1.2046941481775981,1.0659455984600155,1.1992844442993766,1.2825714030960427,1.4096808521005195,1.0659358962835517,1.1981465515951335,1.2849935202595215,1.4270573895939767,950.749755859375
55,55,1.070423272065425,1.199721421257909,1.0639456943422032,1.194788059421227,1.2513811316480106,1.3189745662577963,1.0639635326155972,1.1939865751078078,1.2551700575598355,1.336574647410905,946.14599609375
56,55,1.0705305657531072,1.2013066734554403,1.0638180855795332,1.1958275214748795,1.2802397553808331,1.3528680923628784,1.0637303531631292,1.195072368754605,1.287096771197282,1.3751179805255003,938.8877563476562
57,55,1.0707961721037744,1.2026309101287755,1.0653902907592994,1.1973486290937982,1.2278424246390045,1.3354363236243392,1.0651108978668793,1.1964441950547728,1.2311332409521125,1.3548231299822888,932.2598266601562
58,55,1.0697895452474557,1.2001275503736337,1.0642945497997371,1.1948084179679963,1.231797166310256,1.3326053878437878,1.0647642143925338,1.1961718236962693,1.2316823650799025,1.3464523004341664,926.0462036132812
59,55,1.072376606247947,1.2082526246444976,1.0662975929137437,1.202163040021177,1.2522256264461755,1.348095540269186,1.0662023913768042,1.202551115265682,1.2560339021816964,1.3644375782021911,941.614990234375
60,55,1.070208467034535,1.20324236653598,1.0660253594158233,1.2004907482206428,1.1945140308095568,1.2811354337048104,1.065518312014634,1.1988198059634678,1.192066434233395,1.2891596599446078,941.831298828125
61,55,1.0703469165020807,1.2057706974411728,1.0644425079488653,1.2001802116099776,1.2665453485667413,1.3777559244285074,1.0647185406661386,1.19934885880909,1.2693639908098655,1.393734457463671,929.708984375
62,55,1.0693609458640123,1.201714033465955,1.0644230229765659,1.19620664379895,1.1998547554687242,1.3048422581052734,1.0644256411347064,1.1972201243954117,1.2012521081370087,1.3208529598176872,915.0460205078125
63,55,1.0704334205007318,1.2030104496292875,1.0635826833058544,1.196182984399661,1.2936947252614492,1.409391179021977,1.0637794465854251,1.1958847415974312,1.298203425034933,1.4269646338887183,910.5650634765625
64,55,1.0701748563906075,1.2026858564154337,1.0624441419328963,1.19494175092297,1.361312168907901,1.4463491460005293,1.0622236094451303,1.1953635878531528,1.3634578755504225,1.4634610531134977,904.6664428710938
65,55,1.07256233864146,1.203432036702182,1.0670823871376311,1.1988501812305972,1.2696629098231822,1.321710201556797,1.0672215581108029,1.1982110077103465,1.272121293623627,1.3421967826916827,895.6316528320312
66,55,1.0690926211472551,1.201881441437514,1.062213187818373,1.195930846210706,1.3158837721265595,1.4024474666798217,1.0621230564093942,1.1949288665631528,1.3160651075764493,1.4143923411140549,894.0013427734375
67,55,1.069414467647158,1.2033384715400546,1.0625200441485976,1.1980940989470101,1.3012471001052588,1.3870786663954369,1.0623501688556551,1.1971489442258316,1.3032080372985528,1.4038138247164262,891.1807861328125
68,55,1.0699831000270348,1.2004105285553022,1.0635462710758399,1.193188462746334,1.2908794760787932,1.4285489809703737,1.0636386775282551,1.19359950131105,1.2938348217634648,1.4451778486777562,889.194580078125
69,55,1.0686550294321076,1.203125381963161,1.0624414255801933,1.1991935119467418,1.2637210762223923,1.3601747882444681,1.063023272280455,1.1968865385620748,1.265076901441221,1.3756734378362532,884.0919189453125
70,55,1.0710119488875183,1.2050633327308289,1.0631985554889756,1.1976595800772996,1.3580837755619346,1.48319379832536,1.0630801352793529,1.1980074980521358,1.3641006440700234,1.502620759822239,881.8511352539062
71,55,1.0693625998614458,1.200827570984303,1.0627501653920253,1.195204745119513,1.3117993670731343,1.3889125057356826,1.062450603688795,1.1942195765611032,1.3129462477692746,1.408955141944024,880.5307006835938
72,55,1.0688678050108311,1.2002186531854595,1.0629228531349553,1.194860276139691,1.247283793435308,1.3213185599022952,1.0626993435608678,1.1949032386966394,1.2485825247868612,1.3389295681624174,888.7239990234375
73,55,1.0681506055161452,1.201515580614221,1.0627280413307496,1.1970398242139413,1.2425043533420497,1.3460385873423133,1.0624387823386061,1.1956155659001835,1.2442502264906032,1.3600726421442328,879.9722290039062
74,55,1.068848247179089,1.2018153729129264,1.0618183063756068,1.195021384298409,1.2913569215315484,1.3777154865740384,1.0618735744783696,1.1958978740202293,1.294083994513746,1.3944910161358393,877.9121704101562
75,55,1.068989354149713,1.2011448674233365,1.0635979509454307,1.1965777897543204,1.277998500185731,1.3333168254073566,1.0635550977645165,1.196038973858529,1.2776559389115723,1.3456974725956528,887.9089965820312
76,55,1.0697380745184413,1.2023145879985921,1.0636683261201552,1.196643599225795,1.2895813717295133,1.364642652496345,1.0638517344358687,1.1967460249015327,1.289541984426564,1.3770509329138223,880.9849243164062
77,55,1.0684865632584026,1.201996972397152,1.0628370008864594,1.1982652678987604,1.2349927413639763,1.3142695009764476,1.0627177721341674,1.1969166312258084,1.2377037322496043,1.3359415710589175,878.5370483398438
78,55,1.0678520948848282,1.2022214626660352,1.0604635651559582,1.1957432243584016,1.3154079709398672,1.4100480281510448,1.0606376191497604,1.1955931958228154,1.317428224024682,1.4269683387968075,870.4278564453125
79,55,1.0702753874888142,1.2028969215651446,1.064457675380492,1.197156948406295,1.2754442494658833,1.370724537298574,1.0647069521557688,1.1974588117841718,1.2780383748122288,1.3866158621779952,876.3927612304688
80,55,1.0678670602227331,1.2027791993077477,1.061110525295652,1.196651276057325,1.2788626288629434,1.3726183465372697,1.0613931871735656,1.196602892673812,1.2798002575754197,1.392301679891118,864.886962890625
81,55,1.0704859220838983,1.2052414624733625,1.064437055403208,1.200106166940978,1.339016019836603,1.4301721243396304,1.0644419030938495,1.199661487021316,1.3382637110669204,1.4436737875386667,859.900146484375
82,55,1.0688361752880533,1.203006993905621,1.0614702631938968,1.1970639884864398,1.3235945616869085,1.4328227852833013,1.0612609923766751,1.195419529307483,1.3276092922242908,1.4487629663462025,852.5518188476562
83,83,1.0679158193808387,1.199500624794839,1.0606447001899488,1.1936381228779804,1.3274627913059607,1.4261507061664944,1.060749097997919,1.1925996270587953,1.3313083317311694,1.4411534807756052,848.4766845703125
84,83,1.06749415766765,1.2041385900492054,1.0592205250120599,1.1970096773845569,1.373139110692029,1.4838208181052868,1.0596002713212826,1.1969841603165174,1.3742006220169927,1.494353809114458,844.173095703125
85,83,1.0680403301281294,1.202521957099606,1.0602757925302693,1.1959402582495142,1.3721088743142726,1.462173630915379,1.060323412698562,1.196021225355979,1.373488745917576,1.4748082067870016,844.9356079101562
86,83,1.0689694277423105,1.2046899752917428,1.0618964952536656,1.1997049431249094,1.3677476321535158,1.4739267109478855,1.0617957680599526,1.1973619319757873,1.36733205875488,1.481350237989022,840.529296875
87,83,1.0677668992102272,1.2027840899165128,1.059548562089798,1.1947860436291484,1.3682785938526023,1.4685691396582272,1.0597022813361434,1.194576470894513,1.3699556892812461,1.4810702492354169,840.8870239257812
88,83,1.0678242825857776,1.2020943014552206,1.060586854196786,1.1952699440779377,1.360916192811782,1.463397351168061,1.0602419089885098,1.1953437428146965,1.3619257687347863,1.4752471736323014,843.9277954101562
89,83,1.0675092597480897,1.2023456877172833,1.0611284893218436,1.1954621087798283,1.2594887259810177,1.3626062698445,1.0609907854786227,1.1960930483361403,1.2621735859554808,1.378974650339035,839.2091064453125
90,83,1.0727170328285223,1.2050466363652068,1.0667562485999578,1.200245322647346,1.3133131088629983,1.3941958137872863,1.06747094558042,1.2001811630414099,1.3200421726762368,1.4186352754917666,871.5798950195312
91,83,1.0680644809570554,1.2015113943832052,1.0604806619156926,1.194395928817993,1.3682365688448805,1.4647055590702247,1.0607554040099432,1.1950010815994536,1.367593155621979,1.4727253371101443,864.3648681640625
92,83,1.06937300336772,1.203814393825836,1.0640973450011724,1.198911353314921,1.3067874846367833,1.395331275990182,1.0639116612225665,1.199167292070972,1.3071928334689158,1.4070748104201323,846.8617553710938
93,83,1.067963784425549,1.2018486277067986,1.061711617878505,1.1948511270790423,1.3001789258954224,1.4182371843119108,1.0615366390269882,1.1952459898515344,1.30131876435102,1.432941495867574,846.3285522460938
94,83,1.067019418374826,1.201352534940079,1.0604624730612844,1.1970082829835162,1.316599169807649,1.400920000035922,1.060406569483245,1.1956680706953622,1.316573010037937,1.4151239930069457,834.99462890625
95,83,1.0666955235053082,1.2014690351620778,1.0600393667848576,1.1959134538781497,1.3062540540218688,1.3899395996292918,1.0602063188915265,1.196119547002403,1.3070190471297498,1.4026776004936599,832.2021484375
96,83,1.0687201970652072,1.2030328087165236,1.061255166012162,1.1965032080267246,1.3453077396651878,1.4515043883983076,1.0612990453493252,1.1964172625025824,1.3471744672921575,1.4672676031026544,828.05908203125
97,83,1.0672456534457493,1.2017873611970544,1.0595959502991281,1.194361931180909,1.3320395050545464,1.4272188499976415,1.0597784565335675,1.1946811471922938,1.3361850712686925,1.4460922173475839,827.6351928710938
98,83,1.0677868495685463,1.203029940852778,1.061079478112851,1.1972370358536182,1.3285860593347463,1.4237825051861221,1.0613208724360161,1.1969748725334879,1.3319206803219155,1.4409136719447986,822.9617919921875
99,83,,,,,,,,,,,
100,83,,,,,,,,,,,
101,83,,,,,,,,,,,
102,83,,,,,,,,,,,
103,83,,,,,,,,,,,
104,83,,,,,,,,,,,
105,83,,,,,,,,,,,
106,83,,,,,,,,,,,
107,83,,,,,,,,,,,
108,83,,,,,,,,,,,
109,83,,,,,,,,,,,
110,83,,,,,,,,,,,
111,83,,,,,,,,,,,
112,83,,,,,,,,,,,
113,83,,,,,,,,,,,
114,83,,,,,,,,,,,
115,83,,,,,,,,,,,
116,83,,,,,,,,,,,
117,83,,,,,,,,,,,
118,83,,,,,,,,,,,
119,83,,,,,,,,,,,
120,83,,,,,,,,,,,
121,83,,,,,,,,,,,
122,83,,,,,,,,,,,
123,83,,,,,,,,,,,
124,83,,,,,,,,,,,
125,83,,,,,,,,,,,
126,83,,,,,,,,,,,
127,83,,,,,,,,,,,
128,83,,,,,,,,,,,
129,83,,,,,,,,,,,
130,83,,,,,,,,,,,
131,83,,,,,,,,,,,
132,83,,,,,,,,,,,
133,83,,,,,,,,,,,
134,83,,,,,,,,,,,
135,83,,,,,,,,,,,
136,83,,,,,,,,,,,
137,83,,,,,,,,,,,
138,83,,,,,,,,,,,
139,83,,,,,,,,,,,
140,83,,,,,,,,,,,
141,83,,,,,,,,,,,
142,83,,,,,,,,,,,
143,83,,,,,,,,,,,
144,83,,,,,,,,,,,
145,83,,,,,,,,,,,
146,83,,,,,,,,,,,
147,83,,,,,,,,,,,
148,83,,,,,,,,,,,
149,83,,,,,,,,,,,
150,83,,,,,,,,,,,
151,83,,,,,,,,,,,
152,83,,,,,,,,,,,
153,83,,,,,,,,,,,
154,83,,,,,,,,,,,
155,83,,,,,,,,,,,
156,83,,,,,,,,,,,
157,83,,,,,,,,,,,
158,83,,,,,,,,,,,
159,83,,,,,,,,,,,
160,83,,,,,,,,,,,
161,83,,,,,,,,,,,
162,83,,,,,,,,,,,
163,83,,,,,,,,,,,
164,83,,,,,,,,,,,
165,83,,,,,,,,,,,
166,83,,,,,,,,,,,
167,83,,,,,,,,,,,
168,83,,,,,,,,,,,
169,83,,,,,,,,,,,
170,83,,,,,,,,,,,
171,83,,,,,,,,,,,
172,83,,,,,,,,,,,
173,83,,,,,,,,,,,
174,83,,,,,,,,,,,
175,83,,,,,,,,,,,
176,83,,,,,,,,,,,
177,83,,,,,,,,,,,
178,83,,,,,,,,,,,
179,83,,,,,,,,,,,
180,83,,,,,,,,,,,
181,83,,,,,,,,,,,
182,83,,,,,,,,,,,
183,83,,,,,,,,,,,
184,83,,,,,,,,,,,
185,83,,,,,,,,,,,
186,83,,,,,,,,,,,
187,83,,,,,,,,,,,
188,83,,,,,,,,,,,
189,83,,,,,,,,,,,
190,83,,,,,,,,,,,
191,83,,,,,,,,,,,
192,83,,,,,,,,,,,
193,83,,,,,,,,,,,
194,83,,,,,,,,,,,
195,83,,,,,,,,,,,
196,83,,,,,,,,,,,
197,83,,,,,,,,,,,
198,83,,,,,,,,,,,
199,83,,,,,,,,,,,
200,83,,,,,,,,,,,
201,83,,,,,,,,,,,
202,83,,,,,,,,,,,
203,83,,,,,,,,,,,
204,83,,,,,,,,,,,
205,83,,,,,,,,,,,
206,83,,,,,,,,,,,
207,83,,,,,,,,,,,
208,83,,,,,,,,,,,
209,83,,,,,,,,,,,
210,83,,,,,,,,,,,
211,83,,,,,,,,,,,
212,83,,,,,,,,,,,
213,83,,,,,,,,,,,
214,83,,,,,,,,,,,
215,83,,,,,,,,,,,
216,83,,,,,,,,,,,
217,83,,,,,,,,,,,
218,83,,,,,,,,,,,
219,83,,,,,,,,,,,
220,83,,,,,,,,,,,
221,83,,,,,,,,,,,
222,83,,,,,,,,,,,
